timestamp,temperature_c,pressure_hpa,humidity_pct,station_id,station_name,cluster_id,role
2025-01-01 00:00:00,7.6,993.9,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 01:00:00,7.1,993.2,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 02:00:00,7.0,992.8,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 03:00:00,7.4,992.6,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 04:00:00,7.7,992.4,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 05:00:00,7.8,992.4,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 06:00:00,8.3,993.4,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 07:00:00,8.3,993.7,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 08:00:00,8.7,994.2,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 09:00:00,9.9,994.9,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 10:00:00,12.6,995.0,81,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 11:00:00,14.1,994.5,75,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 12:00:00,15.4,993.3,71,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 13:00:00,16.4,992.1,68,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 14:00:00,17.0,991.3,67,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 15:00:00,17.1,990.9,67,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 16:00:00,16.6,990.9,71,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 17:00:00,13.8,990.9,85,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 18:00:00,11.1,992.7,90,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 19:00:00,10.5,992.9,91,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 20:00:00,10.2,993.4,92,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 21:00:00,9.9,993.4,93,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 22:00:00,9.7,993.2,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-01 23:00:00,9.4,992.8,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 00:00:00,9.1,992.0,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 01:00:00,8.6,991.4,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 02:00:00,8.3,991.0,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 03:00:00,8.4,991.0,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 04:00:00,8.3,990.7,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 05:00:00,8.8,991.0,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 06:00:00,8.8,992.0,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 07:00:00,8.7,992.4,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 08:00:00,10.1,993.2,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 09:00:00,12.1,994.2,86,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 10:00:00,14.0,994.5,77,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 11:00:00,15.7,993.9,70,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 12:00:00,17.1,993.0,65,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 13:00:00,18.2,992.1,62,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 14:00:00,18.9,991.4,61,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 15:00:00,18.9,991.3,63,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 16:00:00,18.2,991.4,68,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 17:00:00,15.4,991.2,82,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 18:00:00,12.9,992.3,86,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 19:00:00,12.5,992.3,87,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 20:00:00,11.7,992.5,89,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 21:00:00,10.6,992.6,92,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 22:00:00,9.9,992.9,93,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-02 23:00:00,9.5,992.6,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 00:00:00,9.0,992.1,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 01:00:00,8.7,991.8,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 02:00:00,9.4,991.4,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 03:00:00,9.3,991.1,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 04:00:00,8.8,991.3,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 05:00:00,8.5,991.4,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 06:00:00,9.2,992.2,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 07:00:00,8.9,992.6,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 08:00:00,9.7,993.9,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 09:00:00,10.8,994.9,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 10:00:00,13.2,995.2,88,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 11:00:00,15.8,994.5,77,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 12:00:00,17.9,993.3,68,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 13:00:00,19.4,992.3,59,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 14:00:00,20.1,991.5,58,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 15:00:00,20.0,991.0,60,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 16:00:00,19.0,990.6,68,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 17:00:00,15.9,990.4,84,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 18:00:00,13.5,991.3,86,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 19:00:00,12.5,991.3,88,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 20:00:00,11.7,991.4,89,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 21:00:00,11.1,991.4,90,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 22:00:00,10.5,991.0,92,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-03 23:00:00,9.8,990.7,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 00:00:00,9.1,990.1,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 01:00:00,9.1,989.8,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 02:00:00,8.7,989.3,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 03:00:00,8.6,988.8,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 04:00:00,8.3,988.5,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 05:00:00,8.1,988.7,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 06:00:00,8.2,989.9,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 07:00:00,8.2,990.5,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 08:00:00,9.5,991.6,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 09:00:00,10.9,992.3,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 10:00:00,11.8,992.5,92,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 11:00:00,13.8,992.3,90,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 12:00:00,16.8,991.2,78,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 13:00:00,19.1,990.1,66,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 14:00:00,20.3,989.2,60,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 15:00:00,20.5,988.8,58,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 16:00:00,19.5,988.5,71,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 17:00:00,16.1,988.4,79,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 18:00:00,13.1,989.6,90,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 19:00:00,12.3,990.1,92,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 20:00:00,11.6,990.7,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 21:00:00,10.7,990.7,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 22:00:00,10.1,990.4,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-04 23:00:00,9.6,990.0,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 00:00:00,9.0,989.5,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 01:00:00,8.2,989.2,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 02:00:00,7.7,988.9,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 03:00:00,7.3,989.0,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 04:00:00,7.0,989.0,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 05:00:00,7.2,989.3,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 06:00:00,8.1,990.2,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 07:00:00,8.5,991.0,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 08:00:00,9.1,991.8,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 09:00:00,10.1,992.7,98,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 10:00:00,11.9,992.9,89,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 11:00:00,14.5,992.4,80,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 12:00:00,16.5,991.3,74,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 13:00:00,17.9,990.2,69,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 14:00:00,18.7,989.6,65,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 15:00:00,18.8,989.2,66,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 16:00:00,18.0,988.9,71,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 17:00:00,15.5,988.6,84,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 18:00:00,13.2,989.4,91,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 19:00:00,12.2,989.7,93,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 20:00:00,11.5,990.5,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 21:00:00,11.1,990.8,94,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 22:00:00,10.6,990.9,95,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-05 23:00:00,9.7,990.7,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 00:00:00,9.3,990.4,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 01:00:00,9.0,990.1,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 02:00:00,8.3,989.9,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 03:00:00,8.9,989.1,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 04:00:00,8.5,988.9,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 05:00:00,8.6,989.9,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 06:00:00,9.6,990.7,100,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 07:00:00,10.0,992.1,99,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 08:00:00,10.5,991.3,97,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 09:00:00,11.5,993.6,96,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 10:00:00,12.9,993.6,91,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 11:00:00,14.9,993.1,81,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 12:00:00,16.7,992.2,72,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 13:00:00,17.7,991.3,66,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 14:00:00,18.4,990.7,65,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 15:00:00,18.7,990.4,66,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 16:00:00,18.0,990.0,69,AWS-DEL-103,Ghaziabad,DEL,neighbor
2025-01-06 17:00:00,16.0,990.0,79,AWS-DEL-103,Ghaziabad,DEL,neighbor
